approxkl,clipfrac,eplenmean,eprewmean,explained_variance,fps,nupdates,policy_entropy,policy_loss,serial_timesteps,time_elapsed,total_timesteps,value_loss
0.00072783814,0.0036621094,200.0,200.0,0.0040490031242370605,4807,479,0.2878742,-0.0005131711,980992,827.7033169269562,3923968,89.63763
0.0016424614,0.015075684,200.0,200.0,-0.006098508834838867,4772,480,0.28144985,-0.00060177187,983040,829.4204249382019,3932160,90.509995
0.0012749813,0.012878418,200.0,200.0,-0.012439846992492676,4816,481,0.27099457,-0.0007979165,985088,831.1216540336609,3940352,90.94732
6.257375e-05,3.0517578e-05,200.0,200.0,-0.007027268409729004,4806,482,0.27496588,-2.4549161e-05,987136,832.8266088962555,3948544,90.05739
0.0015310943,0.016540527,200.0,200.0,-0.0026961565017700195,4819,483,0.27578223,-0.0006596036,989184,834.5267839431763,3956736,89.8548
0.0009334268,0.0059814453,200.0,200.0,-0.006125450134277344,4811,484,0.2682537,-0.00029603642,991232,836.2298808097839,3964928,90.193405
0.0015536421,0.018432617,200.0,200.0,-0.0029910802841186523,4811,485,0.27121145,-0.0007946209,993280,837.9350500106812,3973120,89.61711
0.00022935096,0.00039672852,200.0,200.0,-0.008820652961730957,4806,486,0.25774226,2.4422596e-05,995328,839.6400587558746,3981312,89.67901
0.0004165987,0.0024719238,200.0,200.0,0.015505492687225342,4818,487,0.25976315,-0.00034022104,997376,841.3406720161438,3989504,86.41829
0.00045077878,0.00024414062,200.0,200.0,0.005442380905151367,4846,488,0.26198837,2.0202948e-05,999424,843.0314989089966,3997696,89.34081
0.00024156357,0.0005187988,200.0,200.0,0.004857778549194336,4827,489,0.2615779,-0.00013996917,1001472,844.7287690639496,4005888,89.04979
0.00046942578,0.0008239746,200.0,200.0,0.0007733702659606934,4821,490,0.25655934,-0.00017231399,1003520,846.4283347129822,4014080,89.36293
4.2199288e-05,0.0,200.0,200.0,-0.0019937753677368164,4833,491,0.25943264,-7.141274e-05,1005568,848.1235320568085,4022272,87.837364
0.00020554278,9.1552734e-05,200.0,200.0,0.0053427815437316895,4819,492,0.24946126,0.00010830736,1007616,849.823707818985,4030464,90.63356
0.00047683902,0.0044555664,200.0,200.0,0.0038757920265197754,4813,493,0.26419452,-0.00027826952,1009664,851.5260009765625,4038656,88.9298
0.0005143881,0.0026550293,200.0,200.0,-0.006875276565551758,4842,494,0.266869,-0.00030729006,1011712,853.2181680202484,4046848,89.52464
0.00019672113,0.00012207031,200.0,200.0,0.00039267539978027344,4821,495,0.27244157,-4.195138e-05,1013760,854.9178469181061,4055040,87.18755
0.00014847962,6.1035156e-05,200.0,200.0,0.00362473726272583,4801,496,0.2685351,-8.55549e-05,1015808,856.6243708133698,4063232,90.79084
0.00027576173,0.00076293945,200.0,200.0,0.00025641918182373047,4799,497,0.26716906,-0.00020520994,1017856,858.3317067623138,4071424,87.06665
7.360587e-05,0.0,200.0,200.0,0.013873755931854248,4817,498,0.26675192,8.0194644e-05,1019904,860.0326988697052,4079616,87.60961
0.0010405505,0.0065612793,200.0,200.0,0.016878902912139893,4820,499,0.26055568,-0.00028020144,1021952,861.7326469421387,4087808,86.943405
0.00023386866,0.0,200.0,200.0,0.01009911298751831,4811,500,0.25985992,-0.00017331548,1024000,863.4357159137726,4096000,88.795906
0.0011051971,0.009887695,200.0,200.0,0.0015693902969360352,4840,501,0.2614552,-0.00036865572,1026048,865.1348428726196,4104192,88.781815
0.00063081883,0.005065918,200.0,200.0,0.007793009281158447,4753,502,0.24988973,-0.00056583283,1028096,866.8585300445557,4112384,88.72173
0.00022427778,0.0,200.0,200.0,0.029277145862579346,4815,503,0.24146189,-2.0301857e-05,1030144,868.5601620674133,4120576,87.19698
5.9398564e-05,0.0,200.0,200.0,0.018637895584106445,4775,504,0.24663532,-6.681046e-06,1032192,870.2760179042816,4128768,88.39238
3.9188722e-05,0.0,200.0,200.0,0.016810238361358643,4818,505,0.24610558,-9.565181e-05,1034240,871.976557970047,4136960,88.57124
0.0026144683,0.041931152,200.0,200.0,0.010696172714233398,4820,506,0.2508495,-0.0009506664,1036288,873.6763298511505,4145152,88.9927
0.0009907903,0.012420654,200.0,200.0,0.0017641186714172363,4789,507,0.2549765,-0.0006968089,1038336,875.3871748447418,4153344,89.33528
0.00026947996,0.0002746582,200.0,200.0,0.00027674436569213867,4788,508,0.26515836,-6.583089e-05,1040384,877.0985028743744,4161536,89.37978
0.00033561012,0.00091552734,200.0,200.0,0.009330272674560547,4820,509,0.26721,-0.0003979999,1042432,878.7983968257904,4169728,88.42074
0.00065541617,0.001373291,200.0,200.0,0.0159834623336792,4814,510,0.25634044,0.00023237261,1044480,880.5003910064697,4177920,87.89657
7.802952e-05,0.0,200.0,200.0,0.01831662654876709,4819,511,0.25191405,3.794208e-05,1046528,882.2004518508911,4186112,88.056816
5.5238747e-06,0.0,200.0,200.0,0.013666689395904541,4811,512,0.24824347,-1.5411017e-05,1048576,883.9034581184387,4194304,86.414116
6.299665e-05,0.0,200.0,200.0,0.03905284404754639,4814,513,0.2528699,-0.00015718481,1050624,885.6056308746338,4202496,87.13231
5.2299383e-05,0.0,200.0,200.0,0.01824331283569336,4835,514,0.2497026,-1.3839468e-05,1052672,887.3000829219818,4210688,88.35545
1.0952011e-05,0.0,200.0,200.0,0.019803106784820557,4820,515,0.25342864,-2.463907e-05,1054720,888.9999668598175,4218880,88.093414
3.0973533e-05,0.0,200.0,200.0,0.012860298156738281,4834,516,0.24811079,1.2178098e-05,1056768,890.6947979927063,4227072,86.701096
7.5444295e-05,3.0517578e-05,200.0,200.0,0.03098350763320923,4830,517,0.25557917,-0.00014554523,1058816,892.3911159038544,4235264,88.64757
0.00014578752,0.0005187988,200.0,200.0,0.04664123058319092,4834,518,0.24995412,-0.00038749125,1060864,894.0860328674316,4243456,86.35172
0.000926579,0.008483887,200.0,200.0,0.03369331359863281,4824,519,0.25964436,-0.00064658734,1062912,895.7843310832977,4251648,87.84955
0.000101841804,0.0,200.0,200.0,0.03320401906967163,4806,520,0.25771862,-0.00015377821,1064960,897.4889898300171,4259840,86.21753
3.241082e-05,0.0,200.0,200.0,0.022012710571289062,4807,521,0.26281026,-2.4531764e-06,1067008,899.1935269832611,4268032,90.58168
6.329803e-05,0.0,200.0,200.0,0.024751007556915283,4827,522,0.26841643,-1.650196e-05,1069056,900.8909378051758,4276224,86.86114
8.759802e-05,3.0517578e-05,200.0,200.0,0.03811776638031006,4823,523,0.26523244,-0.00017471549,1071104,902.5898659229279,4284416,87.206245
0.00012516396,6.1035156e-05,200.0,200.0,0.021803319454193115,4823,524,0.27273986,-0.00022125203,1073152,904.2886908054352,4292608,87.81403
0.000121329416,0.0,200.0,200.0,0.03213757276535034,4820,525,0.26240313,-0.00018088325,1075200,905.988499879837,4300800,87.55672
9.3577386e-05,0.0,200.0,200.0,0.04956185817718506,4856,526,0.25391087,-0.00010664285,1077248,907.6759407520294,4308992,86.16231
0.00024490512,0.00018310547,200.0,200.0,0.04753965139389038,4811,527,0.25402406,-0.0002228093,1079296,909.3790159225464,4317184,86.940765
0.0008040383,0.0046081543,200.0,200.0,0.04938441514968872,4823,528,0.25239217,-0.00025283432,1081344,911.0778827667236,4325376,86.46313
2.0609163e-05,0.0,200.0,200.0,0.07319825887680054,4814,529,0.2540315,4.344568e-05,1083392,912.7798631191254,4333568,84.32065
6.1979226e-05,0.0,200.0,200.0,0.0981869101524353,4842,530,0.2513073,-0.00018482175,1085440,914.4719181060791,4341760,82.42343
0.0002787066,0.0,200.0,200.0,0.07122939825057983,4826,531,0.25757822,-0.00032909506,1087488,916.1696257591248,4349952,84.31506
0.00011175677,0.0,200.0,200.0,0.05767655372619629,4809,532,0.25792786,-1.3103825e-05,1089536,917.8735349178314,4358144,86.00602
7.987644e-05,0.0,200.0,200.0,0.06482785940170288,4807,533,0.25912642,-0.00014383534,1091584,919.5778999328613,4366336,86.265045
0.000119054166,0.0,200.0,200.0,0.05967283248901367,4818,534,0.25956023,-0.000137231,1093632,921.2783479690552,4374528,86.68248
0.0002434844,0.0,200.0,200.0,0.05280548334121704,4819,535,0.2586565,-0.00020655012,1095680,922.9784257411957,4382720,87.603516
0.00027967116,0.0,200.0,200.0,0.047575175762176514,4822,536,0.25915858,-0.00027302146,1097728,924.6776587963104,4390912,88.801605
0.00013962142,0.0,200.0,200.0,0.05229640007019043,4796,537,0.2565429,-0.00013657579,1099776,926.3861758708954,4399104,86.71983
0.00024040711,0.0,200.0,200.0,0.03774380683898926,4823,538,0.26047722,-0.00040619093,1101824,928.0894410610199,4407296,90.41355
0.00050328614,0.001373291,200.0,200.0,0.02840709686279297,4770,539,0.2617035,-0.00050492445,1103872,929.8070840835571,4415488,91.22832
9.893863e-05,0.0,200.0,200.0,0.03969603776931763,4799,540,0.26507878,1.2745557e-05,1105920,931.5143790245056,4423680,90.28764
0.0004708523,0.0020141602,200.0,200.0,0.005567014217376709,4825,541,0.25828612,-0.00047085987,1107968,933.2123599052429,4431872,90.38258
2.824377e-05,0.0,200.0,200.0,0.03385794162750244,4817,542,0.25651774,8.964488e-05,1110016,934.9131510257721,4440064,91.40294
2.0384983e-05,0.0,200.0,200.0,0.019309818744659424,4820,543,0.26299325,-2.5337533e-05,1112064,936.6131358146667,4448256,90.32921
0.00023437878,0.00061035156,200.0,200.0,0.026807308197021484,4823,544,0.26391372,-0.00031037582,1114112,938.3118877410889,4456448,89.96702
0.0009931555,0.008178711,200.0,200.0,0.023804843425750732,4836,545,0.26786467,-0.0010040698,1116160,940.0062730312347,4464640,88.6826
4.06694e-05,0.0,200.0,200.0,0.011172294616699219,4814,546,0.26430923,6.475942e-05,1118208,941.7082808017731,4472832,93.64755
0.00022141008,0.0,200.0,200.0,0.016947627067565918,4821,547,0.26531258,-0.00031281487,1120256,943.4077389240265,4481024,89.64203
0.0006346672,0.002319336,200.0,200.0,0.014944911003112793,4817,548,0.26415285,-0.00027869022,1122304,945.1086828708649,4489216,91.52811
0.0005263189,0.0,200.0,200.0,-0.010987401008605957,4828,549,0.26484826,-0.0003073253,1124352,946.8058848381042,4497408,93.08934
0.00093213737,0.0047302246,200.0,200.0,-0.005899667739868164,4823,550,0.26580602,-1.1707023e-05,1126400,948.504656791687,4505600,92.617195
1.0652163e-05,0.0,200.0,200.0,0.0011096000671386719,4826,551,0.2675076,-4.5662746e-06,1128448,950.2023229598999,4513792,90.01503
5.9260405e-05,0.0,200.0,200.0,-0.00685882568359375,4820,552,0.2550183,-7.610934e-05,1130496,951.9022779464722,4521984,90.93507
0.00032768614,0.0006713867,200.0,200.0,0.00870293378829956,4821,553,0.25832263,-0.00020134196,1132544,953.6019730567932,4530176,89.944305
0.00074586825,0.001953125,200.0,200.0,0.009069859981536865,4819,554,0.25538972,-0.0004302078,1134592,955.3021609783173,4538368,90.22702
0.00055080384,0.002166748,200.0,200.0,-0.006385684013366699,4778,555,0.25315696,-0.00027957128,1136640,957.0169548988342,4546560,91.69342
0.00020188012,0.0,200.0,200.0,-0.005043983459472656,4824,556,0.25621954,-0.00011562045,1138688,958.7156097888947,4554752,92.114815
6.009086e-05,0.0,200.0,200.0,-0.018728256225585938,4837,557,0.25310445,-3.5371224e-05,1140736,960.4095129966736,4562944,92.79443
0.00109608,0.008666992,200.0,200.0,-0.008360981941223145,4833,558,0.25010657,-0.0005579997,1142784,962.1049189567566,4571136,92.011566
9.85725e-05,0.0,200.0,200.0,-0.0055533647537231445,4823,559,0.24200276,1.24621e-05,1144832,963.803876876831,4579328,90.33958
0.0011318144,0.011199951,200.0,200.0,-0.009013891220092773,4838,560,0.23798381,-0.00018883181,1146880,965.4975790977478,4587520,90.88905
0.0011995434,0.0058288574,200.0,200.0,-0.0014950037002563477,4832,561,0.23602359,0.000106452455,1148928,967.1933157444,4595712,90.43867
0.00087002286,0.008148193,200.0,200.0,-0.008283734321594238,4847,562,0.23973899,-0.00022380592,1150976,968.8835980892181,4603904,88.200356
7.895859e-05,0.0,200.0,200.0,-0.010024070739746094,4796,563,0.23457037,-0.0001052625,1153024,970.5919029712677,4612096,91.27621
0.0009798767,0.0050354004,200.0,200.0,-0.0057135820388793945,4824,564,0.23400596,-0.00042646867,1155072,972.290296792984,4620288,90.37242
0.0007113901,0.003112793,200.0,200.0,-0.016816377639770508,4842,565,0.23002952,-0.0004315091,1157120,973.9825370311737,4628480,90.815765
0.0009867398,0.008056641,200.0,200.0,-0.008887290954589844,4821,566,0.22389805,-0.00041047033,1159168,975.6820290088654,4636672,88.24553
0.001370207,0.014801025,200.0,200.0,-0.004979610443115234,4812,567,0.22250855,-0.0002875515,1161216,977.3848628997803,4644864,91.30651
0.00017227938,0.00039672852,200.0,200.0,-0.0029810667037963867,4812,568,0.22029898,-0.00026336533,1163264,979.0874538421631,4653056,89.68779
0.00016173215,0.00045776367,200.0,200.0,-0.007375359535217285,4729,569,0.20330183,-0.0001985592,1165312,980.8200409412384,4661248,89.65633
0.00032511406,0.0008544922,200.0,200.0,-0.00419306755065918,4612,570,0.21707919,-0.00023544767,1167360,982.5967280864716,4669440,87.70082
0.0012752685,0.011932373,200.0,200.0,-0.011494040489196777,4822,571,0.21003385,-0.00027719146,1169408,984.2959728240967,4677632,91.63802
9.150445e-05,0.00012207031,200.0,200.0,-0.0061844587326049805,4810,572,0.22386508,-8.2902334e-05,1171456,985.999440908432,4685824,87.822815
0.0011266945,0.0063476562,200.0,200.0,-0.00836181640625,4774,573,0.22838506,-0.00029863106,1173504,987.7156958580017,4694016,89.34829
0.00037104316,0.00061035156,200.0,200.0,-0.005903959274291992,4795,574,0.22677073,-0.00013453639,1175552,989.4243178367615,4702208,88.755264
0.0012151855,0.010498047,200.0,200.0,-0.003928184509277344,4817,575,0.21157575,-0.0002905606,1177600,991.1253478527069,4710400,89.44467
0.00079089846,0.0069885254,200.0,200.0,-0.001170039176940918,4779,576,0.21110752,-0.00017912609,1179648,992.8398110866547,4718592,88.57949
0.00068878935,0.005645752,200.0,200.0,-0.0015780925750732422,4809,577,0.2139371,-0.00017939915,1181696,994.5435600280762,4726784,89.13724
0.00016640892,0.000579834,200.0,200.0,-0.002772808074951172,4813,578,0.2079712,-0.00036812824,1183744,996.2458617687225,4734976,89.17215
0.00133171,0.01449585,200.0,200.0,-0.0002619028091430664,4834,579,0.20749822,-0.00034772677,1185792,997.9407699108124,4743168,89.32196
5.8951027e-05,0.0,200.0,200.0,0.0010086894035339355,4810,580,0.19831018,5.382528e-05,1187840,999.6443121433258,4751360,88.91013
0.0010566002,0.007232666,200.0,200.0,-0.00029528141021728516,4819,581,0.20550728,-0.00025773412,1189888,1001.344486951828,4759552,89.07002
0.00030912313,0.0015869141,200.0,200.0,-0.000803828239440918,4831,582,0.1985003,-0.00020390621,1191936,1003.0405478477478,4767744,89.085335
0.00039272313,0.0009765625,200.0,200.0,-9.298324584960938e-05,4806,583,0.2063106,-4.641572e-05,1193984,1004.745304107666,4775936,88.845474
0.00076704554,0.0057373047,200.0,200.0,-0.00033402442932128906,4842,584,0.18981701,-6.384759e-05,1196032,1006.437481880188,4784128,88.68842
0.00018578503,0.00015258789,200.0,200.0,-3.170967102050781e-05,4841,585,0.19265915,-1.706183e-06,1198080,1008.1299829483032,4792320,88.561035
0.0002040119,0.0015258789,200.0,200.0,0.0003809332847595215,4844,586,0.18457788,-0.000104174105,1200128,1009.8215658664703,4800512,88.53331
0.0011894029,0.012878418,200.0,200.0,-0.0001817941665649414,4840,587,0.1933285,-0.00039016426,1202176,1011.5145280361176,4808704,86.67006
0.0004699028,0.0025024414,200.0,200.0,-0.0002804994583129883,4826,588,0.19407788,-0.00012012411,1204224,1013.2122139930725,4816896,89.25016
0.0010556028,0.0077819824,200.0,200.0,0.00045555830001831055,4847,589,0.19801252,-0.00017816975,1206272,1014.9025468826294,4825088,88.54844
0.0012175437,0.015014648,200.0,200.0,-1.1205673217773438e-05,4817,590,0.18217042,-0.0004262686,1208320,1016.6035199165344,4833280,88.39924
0.00047267223,0.0032348633,200.0,200.0,0.0010076165199279785,4827,591,0.1881332,-0.00027429272,1210368,1018.3010249137878,4841472,86.466385
0.00018323719,9.1552734e-05,200.0,200.0,0.0012663602828979492,4826,592,0.20107761,-0.0002271757,1212416,1019.9988689422607,4849664,90.017136
0.0011482902,0.008666992,200.0,200.0,0.0025718212127685547,4829,593,0.18960778,-0.00018951055,1214464,1021.6955699920654,4857856,88.52684
0.0012201181,0.011413574,200.0,200.0,0.002210378646850586,4823,594,0.19018874,-0.00072743435,1216512,1023.3944749832153,4866048,88.712425
5.4276414e-05,0.0,200.0,200.0,0.00198209285736084,4805,595,0.19116424,2.5444504e-05,1218560,1025.0996038913727,4874240,86.85066
5.823974e-05,3.0517578e-05,200.0,200.0,0.0035480260848999023,4818,596,0.18566933,-2.4453759e-05,1220608,1026.8002638816833,4882432,90.54466
0.00055493833,0.0032348633,200.0,200.0,0.003705441951751709,4850,597,0.19304451,-0.00018019586,1222656,1028.4896249771118,4890624,86.59982
0.00083577866,0.0068969727,200.0,200.0,0.00680166482925415,4826,598,0.18893358,-0.00045949512,1224704,1030.1874768733978,4898816,87.712975
0.0005685771,0.0029296875,200.0,200.0,0.003298342227935791,4816,599,0.17903213,-0.0003039055,1226752,1031.8886849880219,4907008,87.842514
0.00055197557,0.0013122559,200.0,200.0,0.002371668815612793,4820,600,0.18094544,-6.535254e-05,1228800,1033.5886499881744,4915200,88.941696
0.0001666857,0.00039672852,200.0,200.0,0.003509819507598877,4831,601,0.19050515,-0.00011738963,1230848,1035.2906160354614,4923392,88.24873
0.00027613208,0.0016784668,200.0,200.0,0.0022932887077331543,4827,602,0.16418588,-1.0831471e-05,1232896,1036.9880628585815,4931584,88.94574
0.00032996078,0.00039672852,200.0,200.0,0.005738317966461182,4831,603,0.17525598,7.3530915e-05,1234944,1038.6841928958893,4939776,88.07618
0.00018218969,0.0,200.0,200.0,0.00843203067779541,4834,604,0.18520726,-6.691294e-05,1236992,1040.3792808055878,4947968,87.98979
6.37636e-05,0.0,200.0,200.0,0.004854261875152588,4837,605,0.1786337,5.919111e-05,1239040,1042.0732300281525,4956160,88.2704
0.0013781164,0.016082764,200.0,200.0,0.007059931755065918,4826,606,0.18511711,-0.000896815,1241088,1043.7710678577423,4964352,88.17229
0.00015027876,0.00064086914,200.0,200.0,0.0038954615592956543,4830,607,0.16994594,-6.838799e-05,1243136,1045.4675347805023,4972544,88.115074
0.000541355,0.0027160645,200.0,200.0,0.009076476097106934,4812,608,0.16809642,-0.0001214981,1245184,1047.1701619625092,4980736,87.5729
1.9935722e-05,0.0,200.0,200.0,0.012640237808227539,4789,609,0.17689985,-1.4335848e-05,1247232,1048.8811740875244,4988928,86.98432
0.00038801166,0.0025939941,200.0,200.0,0.017548739910125732,4819,610,0.17742169,-0.00020664066,1249280,1050.5815298557281,4997120,86.69512
0.0003451974,0.0002746582,200.0,200.0,0.029121577739715576,4832,611,0.1867981,7.930819e-05,1251328,1052.2770581245422,5005312,86.224884
0.00085687573,0.009307861,200.0,200.0,0.032419562339782715,4833,612,0.19005927,-0.00089831103,1253376,1053.9725420475006,5013504,83.73567
0.0005811816,0.0015869141,199.62,199.62,0.050061821937561035,4828,613,0.17679764,-0.00034331455,1255424,1055.6695737838745,5021696,85.09823
0.0001269154,0.0,199.36,199.36,0.06811660528182983,4851,614,0.18218209,-0.00012752644,1257472,1057.3585028648376,5029888,82.96202
9.7599535e-05,0.0,198.07,198.07,0.09119188785552979,4893,615,0.16715036,0.00022310062,1259520,1059.0329699516296,5038080,84.956856
0.00018344478,0.00033569336,195.61,195.61,0.09302741289138794,4866,616,0.17829761,-0.00029898807,1261568,1060.7169029712677,5046272,84.18546
0.00032382298,0.0009460449,196.21,196.21,0.10510563850402832,4859,617,0.17758507,-0.00013060085,1263616,1062.4031801223755,5054464,80.12121
1.543099e-05,0.0,196.84,196.84,0.09656316041946411,4854,618,0.17723691,1.9144783e-05,1265664,1064.0910739898682,5062656,84.74115
6.8429827e-06,0.0,196.87,196.87,0.09247481822967529,4842,619,0.17747407,-1.7149403e-05,1267712,1065.7832157611847,5070848,82.86334
1.6643542e-05,0.0,197.03,197.03,0.11214107275009155,4832,620,0.17015857,8.290197e-06,1269760,1067.4789879322052,5079040,79.08492
5.1905183e-05,0.0,197.69,197.69,0.10698896646499634,4776,621,0.17377084,-2.6916277e-05,1271808,1069.1945300102234,5087232,84.670685
5.194496e-05,0.0,194.06,194.06,0.14243149757385254,4826,622,0.17429216,-0.00014750016,1273856,1070.8924589157104,5095424,81.47934
0.00018797889,0.00015258789,195.44,195.44,0.14537501335144043,4821,623,0.17302977,-0.00038037315,1275904,1072.592129945755,5103616,82.26479
0.00018734323,0.0,196.06,196.06,0.17912161350250244,4811,624,0.17436233,3.42196e-05,1277952,1074.2953400611877,5111808,78.45862
2.6047958e-06,0.0,195.97,195.97,0.17956507205963135,4815,625,0.17774534,3.0774536e-06,1280000,1075.9968628883362,5120000,77.556305
0.0006569937,0.006866455,194.02,194.02,0.17704075574874878,4780,626,0.17306642,-0.0009590698,1282048,1077.7109549045563,5128192,80.65856
2.6714555e-05,0.0,196.0,196.0,0.16165554523468018,4793,627,0.17779309,1.7745886e-05,1284096,1079.420382976532,5136384,79.21927
9.2890605e-06,0.0,198.59,198.59,0.16933465003967285,4819,628,0.17774664,-3.237209e-05,1286144,1081.120749950409,5144576,77.21831
3.146918e-05,0.0,199.25,199.25,0.17368221282958984,4743,629,0.18934712,-1.9482773e-05,1288192,1082.8483049869537,5152768,78.61434
3.1107488e-06,0.0,198.54,198.54,0.1745733618736267,4422,630,0.17095637,-2.054812e-05,1290240,1084.701209783554,5160960,81.53965
1.6874032e-05,0.0,198.1,198.1,0.1912698745727539,4677,631,0.1752959,-0.000104444895,1292288,1086.4530627727509,5169152,77.77418
6.622705e-06,0.0,197.58,197.58,0.239143967628479,4634,632,0.17133318,-2.6851325e-05,1294336,1088.2210278511047,5177344,77.46542
6.492044e-06,0.0,197.67,197.67,0.23265886306762695,4679,633,0.17897414,-8.133451e-06,1296384,1089.9723138809204,5185536,73.74658
1.0062631e-05,0.0,199.65,199.65,0.22192001342773438,4637,634,0.17541462,-1.7817249e-05,1298432,1091.7392098903656,5193728,76.03027
